   407  64 0
   1000  500
   0.312123300268432E-01  -0.149961578904471E-01   0.535234303944928E+01   0.117809724509617E+01
   0.198351259206021E-01  -0.400125131972750E-01   0.558505360638185E+01   0.117809724509617E+01
   0.268766034531322E-02  -0.372018775628046E-01   0.581776417331443E+01   0.117809724509617E+01
   0.125143811307060E-01  -0.379494321139618E-01   0.605047474024701E+01   0.117809724509617E+01
   0.460393430192251E-01  -0.192594106776979E-01   0.000000000000000E+00   0.981747704246810E+00
   0.315541026864030E-01  -0.614156337830106E-02   0.232710566932577E+00   0.981747704246810E+00
   0.395922907337993E-01  -0.457306469834413E-02   0.465421133865155E+00   0.981747704246810E+00
   0.769363270982752E-02  -0.402936249169148E-01   0.698131700797732E+00   0.981747704246810E+00
   0.283141405294748E-02  -0.520099479761607E-01   0.930842267730309E+00   0.981747704246810E+00
   0.386671194222971E-01  -0.112006850007651E-01   0.116355283466289E+01   0.981747704246810E+00
   0.901507567636005E-02  -0.138020576594921E-01   0.139626340159546E+01   0.981747704246810E+00
   0.247090342368742E-01  -0.472573577433170E-01   0.162897396852804E+01   0.981747704246810E+00
   0.378379980616168E-01  -0.609764414098000E-01   0.186168453546062E+01   0.981747704246810E+00
   0.283762113151119E-01  -0.620667520281877E-01   0.209439510239320E+01   0.981747704246810E+00
   0.110062553110308E-01  -0.619293738267173E-01   0.232710566932577E+01   0.981747704246810E+00
   0.290081681648512E-02  -0.291513737263389E-01   0.255981623625835E+01   0.981747704246810E+00
   0.275239204573116E-01  -0.270835149883407E-01   0.279252680319093E+01   0.981747704246810E+00
   0.541651303436241E-01  -0.475603585788618E-01   0.302523737012350E+01   0.981747704246810E+00
   0.451413399821328E-01  -0.593352775077800E-01   0.325794793705608E+01   0.981747704246810E+00
   0.244480224508690E-01  -0.531088036682092E-01   0.349065850398866E+01   0.981747704246810E+00
   0.315855718175957E-01  -0.395210679413158E-01   0.372336907092124E+01   0.981747704246810E+00
   0.172376029566272E-02  -0.493040585870236E-02   0.395607963785381E+01   0.981747704246810E+00
   0.104133148020236E-01  -0.247487312582600E-01   0.418879020478639E+01   0.981747704246810E+00
   0.344876759396758E-01  -0.192342361279424E-01   0.442150077171897E+01   0.981747704246810E+00
   0.417069264813026E-01  -0.424613916694649E-02   0.465421133865155E+01   0.981747704246810E+00
   0.124302542654677E-01  -0.460800633348938E-01   0.488692190558412E+01   0.981747704246810E+00
   0.622024838964208E-01  -0.550539388361455E-01   0.511963247251670E+01   0.981747704246810E+00
   0.563525219370384E-01  -0.604678414952638E-01   0.535234303944928E+01   0.981747704246810E+00
   0.339684428269828E-01  -0.129254559526910E-02   0.558505360638185E+01   0.981747704246810E+00
   0.359409680511609E-02  -0.497202269544619E-01   0.581776417331443E+01   0.981747704246810E+00
   0.418088141183285E-01  -0.606418921471955E-01   0.605047474024701E+01   0.981747704246810E+00
   0.237871108967750E-01  -0.270680845299784E-01   0.000000000000000E+00   0.785398163397448E+00
   0.466760930447618E-02  -0.108479466373244E-01   0.232710566932577E+00   0.785398163397448E+00
   0.748722980453145E-01  -0.489829879801667E-01   0.465421133865155E+00   0.785398163397448E+00
   0.567074700872374E-01  -0.608838314227147E-01   0.698131700797732E+00   0.785398163397448E+00
   0.537381897421665E-01  -0.795497062453463E-01   0.930842267730309E+00   0.785398163397448E+00
   0.150603716590320E-01  -0.685590191228474E-01   0.116355283466289E+01   0.785398163397448E+00
   0.111648928051277E-01  -0.620491200603149E-01   0.139626340159546E+01   0.785398163397448E+00
   0.185100910479543E-01  -0.759452167403049E-01   0.162897396852804E+01   0.785398163397448E+00
   0.218344093488163E-01  -0.778776757181140E-01   0.186168453546062E+01   0.785398163397448E+00
   0.562810737075196E-01  -0.322130663037072E-01   0.209439510239320E+01   0.785398163397448E+00
   0.137286489172422E-01  -0.562242387990230E-01   0.232710566932577E+01   0.785398163397448E+00
   0.714003608496968E-01  -0.544740542651975E-01   0.255981623625835E+01   0.785398163397448E+00
   0.323115878345866E-01  -0.578027507667732E-01   0.279252680319093E+01   0.785398163397448E+00
   0.589348544692162E-01  -0.255357623394614E-01   0.302523737012350E+01   0.785398163397448E+00
   0.147865958704250E-02  -0.633976010742109E-01   0.325794793705608E+01   0.785398163397448E+00
   0.696550927805585E-01  -0.649465710004822E-01   0.349065850398866E+01   0.785398163397448E+00
   0.131091070836457E-01  -0.605595802438414E-01   0.372336907092124E+01   0.785398163397448E+00
   0.302700198657748E-01  -0.403436349373496E-01   0.395607963785381E+01   0.785398163397448E+00
   0.405744011982392E-01  -0.627537027958096E-01   0.418879020478639E+01   0.785398163397448E+00
   0.148792650556339E-01  -0.524977267735411E-01   0.442150077171897E+01   0.785398163397448E+00
   0.253804251237988E-01  -0.546973232778836E-01   0.465421133865155E+01   0.785398163397448E+00
   0.180519178700816E-01  -0.285110981542352E-01   0.488692190558412E+01   0.785398163397448E+00
   0.223736681495670E-01  -0.594456429505069E-01   0.511963247251670E+01   0.785398163397448E+00
   0.302649351935957E-01  -0.373581826434295E-01   0.535234303944928E+01   0.785398163397448E+00
   0.390130079472204E-01  -0.548225657703089E-01   0.558505360638185E+01   0.785398163397448E+00
   0.358026478190517E-01  -0.498163551772699E-01   0.581776417331443E+01   0.785398163397448E+00
   0.610973011475246E-01  -0.282884058529493E-01   0.605047474024701E+01   0.785398163397448E+00
   0.414317738788932E-01  -0.501136101428878E-01   0.000000000000000E+00   0.589048622548086E+00
   0.945459477956009E-01  -0.644610251258810E-01   0.232710566932577E+00   0.589048622548086E+00
   0.806950166935529E-01  -0.346390572278218E-01   0.465421133865155E+00   0.589048622548086E+00
   0.565171078443694E-01  -0.626431724667179E-01   0.698131700797732E+00   0.589048622548086E+00
   0.781837367438387E-01  -0.739658531438998E-01   0.930842267730309E+00   0.589048622548086E+00
   0.774947780325331E-02  -0.224942607285666E-01   0.116355283466289E+01   0.589048622548086E+00
   0.917006665162470E-01  -0.365918429656409E-01   0.139626340159546E+01   0.589048622548086E+00
   0.369016459687402E-01  -0.664689719719114E-01   0.162897396852804E+01   0.589048622548086E+00
   0.151538040494877E-01  -0.779486761664337E-01   0.186168453546062E+01   0.589048622548086E+00
   0.192663667218849E-01  -0.950567913093670E-01   0.209439510239320E+01   0.589048622548086E+00
   0.811325305750937E-01  -0.567145372549288E-01   0.232710566932577E+01   0.589048622548086E+00
   0.923034715825100E-01  -0.336163303842965E-01   0.255981623625835E+01   0.589048622548086E+00
   0.935531552201009E-01  -0.814161912478390E-01   0.279252680319093E+01   0.589048622548086E+00
   0.870621490911373E-01  -0.455387531915001E-01   0.302523737012350E+01   0.589048622548086E+00
   0.830909166262247E-01  -0.403763210874474E-01   0.325794793705608E+01   0.589048622548086E+00
   0.391704623032709E-01  -0.850420917794889E-01   0.349065850398866E+01   0.589048622548086E+00
   0.667375990228535E-02  -0.294787951745378E-01   0.372336907092124E+01   0.589048622548086E+00
   0.804545931521388E-01  -0.282383738109309E-01   0.395607963785381E+01   0.589048622548086E+00
   0.226412364587541E-01  -0.737834826124310E-02   0.418879020478639E+01   0.589048622548086E+00
   0.873178138484970E-01  -0.914095123869411E-01   0.442150077171897E+01   0.589048622548086E+00
   0.933637504764466E-01  -0.798263182452132E-01   0.465421133865155E+01   0.589048622548086E+00
   0.367669615417348E-01  -0.936054285784612E-01   0.488692190558412E+01   0.589048622548086E+00
   0.761357061215002E-01  -0.446591197217089E-01   0.511963247251670E+01   0.589048622548086E+00
   0.247210097247585E-01  -0.472771390436078E-01   0.535234303944928E+01   0.589048622548086E+00
   0.548507801103646E-01  -0.674246984979536E-01   0.558505360638185E+01   0.589048622548086E+00
   0.634644519150574E-01  -0.118960774959104E-01   0.581776417331443E+01   0.589048622548086E+00
   0.365664070320215E-01  -0.701295198506000E-01   0.605047474024701E+01   0.589048622548086E+00
   0.674960232892070E-01  -0.235926530738421E-02   0.000000000000000E+00   0.392699081698724E+00
   0.855276662067118E-01  -0.651664638793069E-01   0.232710566932577E+00   0.392699081698724E+00
   0.638467801091808E-01  -0.426726583140171E-01   0.465421133865155E+00   0.392699081698724E+00
   0.951193700487056E-02  -0.661590209096912E-01   0.698131700797732E+00   0.392699081698724E+00
   0.526922881646182E-01  -0.593917226789566E-01   0.930842267730309E+00   0.392699081698724E+00
   0.553232315203693E-01  -0.606861281609406E-01   0.116355283466289E+01   0.392699081698724E+00
   0.280174847440134E-01  -0.729425309645134E-01   0.139626340159546E+01   0.392699081698724E+00
   0.458774440430064E-01  -0.961453386065856E-01   0.162897396852804E+01   0.392699081698724E+00
   0.266240707219264E-01  -0.881188513111722E-01   0.186168453546062E+01   0.392699081698724E+00
   0.592001914753132E-01  -0.934669296449014E-01   0.209439510239320E+01   0.392699081698724E+00
   0.775889303552982E-01  -0.874580316701816E-01   0.232710566932577E+01   0.392699081698724E+00
   0.134557743183249E-01  -0.676599307374101E-01   0.255981623625835E+01   0.392699081698724E+00
   0.207631822550252E-02  -0.554593030314940E-01   0.279252680319093E+01   0.392699081698724E+00
   0.842435716054174E-01  -0.162914328124832E-01   0.302523737012350E+01   0.392699081698724E+00
   0.524590202592736E-01  -0.851622091407581E-01   0.325794793705608E+01   0.392699081698724E+00
   0.846715534389786E-01  -0.622015925021133E-01   0.349065850398866E+01   0.392699081698724E+00
   0.402121254869485E-01  -0.451772446368906E-01   0.372336907092124E+01   0.392699081698724E+00
   0.566216225763684E-01  -0.745944567722540E-01   0.395607963785381E+01   0.392699081698724E+00
   0.186154640305119E-01  -0.936002829372013E-01   0.418879020478639E+01   0.392699081698724E+00
   0.494574227333171E-02  -0.144332263099237E-01   0.442150077171897E+01   0.392699081698724E+00
   0.803624483026534E-01  -0.855211115144825E-01   0.465421133865155E+01   0.392699081698724E+00
   0.100154497669982E-01  -0.925626344413764E-01   0.488692190558412E+01   0.392699081698724E+00
   0.620310214035424E-01  -0.922740387402071E-01   0.511963247251670E+01   0.392699081698724E+00
   0.624219804085542E-01  -0.556914182744255E-01   0.535234303944928E+01   0.392699081698724E+00
   0.532440808513985E-01  -0.256657838934335E-01   0.558505360638185E+01   0.392699081698724E+00
   0.213601008150792E-02  -0.358585998379306E-01   0.581776417331443E+01   0.392699081698724E+00
   0.393141441208202E-01  -0.441994198937652E-01   0.605047474024701E+01   0.392699081698724E+00
   0.282403156066133E-01  -0.902528981566177E-02   0.000000000000000E+00   0.196349540849362E+00
   0.572941695538496E-01  -0.380622036396740E-01   0.232710566932577E+00   0.196349540849362E+00
   0.145991924934814E-01  -0.925375970080669E-01   0.465421133865155E+00   0.196349540849362E+00
   0.113251437962115E-01  -0.758575224528094E-01   0.698131700797732E+00   0.196349540849362E+00
   0.794631020924738E-01  -0.693043154950356E-01   0.930842267730309E+00   0.196349540849362E+00
   0.888630296627876E-01  -0.570808295185808E-01   0.116355283466289E+01   0.196349540849362E+00
   0.815612000082736E-01  -0.105898541348457E-01   0.139626340159546E+01   0.196349540849362E+00
   0.510378563196911E-01  -0.502515555241354E-02   0.162897396852804E+01   0.196349540849362E+00
   0.599716495040367E-01  -0.480336839408817E-02   0.186168453546062E+01   0.196349540849362E+00
   0.495114430314794E-02  -0.621820947299529E-01   0.209439510239320E+01   0.196349540849362E+00
   0.694840218733276E-01  -0.546838938365886E-01   0.232710566932577E+01   0.196349540849362E+00
   0.202289390846242E-01  -0.105502335148878E-01   0.255981623625835E+01   0.196349540849362E+00
   0.859352312044584E-02  -0.381895871729094E-01   0.279252680319093E+01   0.196349540849362E+00
   0.358987193714702E-01  -0.839106872882494E-01   0.302523737012350E+01   0.196349540849362E+00
   0.636652199210987E-02  -0.254263038527571E-02   0.325794793705608E+01   0.196349540849362E+00
   0.394848872585572E-01  -0.287570065688658E-01   0.349065850398866E+01   0.196349540849362E+00
   0.840546710795808E-02  -0.698409572659194E-01   0.372336907092124E+01   0.196349540849362E+00
   0.929471018351866E-01  -0.838044114392623E-02   0.395607963785381E+01   0.196349540849362E+00
   0.401906607336554E-01  -0.526338693984421E-01   0.418879020478639E+01   0.196349540849362E+00
   0.664596593524891E-01  -0.834191885945560E-01   0.442150077171897E+01   0.196349540849362E+00
   0.621128260270333E-01  -0.732605323723770E-02   0.465421133865155E+01   0.196349540849362E+00
   0.242859437615534E-01  -0.942855665476144E-01   0.488692190558412E+01   0.196349540849362E+00
   0.218524612260381E-01  -0.516438470784386E-01   0.511963247251670E+01   0.196349540849362E+00
   0.890276367369329E-01  -0.784016089682245E-01   0.535234303944928E+01   0.196349540849362E+00
   0.854997385154113E-01  -0.647995272765245E-01   0.558505360638185E+01   0.196349540849362E+00
   0.136290349625261E-01  -0.918702570826803E-01   0.581776417331443E+01   0.196349540849362E+00
   0.863916927760865E-01  -0.650538183679692E-01   0.605047474024701E+01   0.196349540849362E+00
   0.716846608667749E-01  -0.593911549497084E-01   0.000000000000000E+00   0.000000000000000E+00
   0.212676312847236E-01  -0.701794844677362E-01   0.232710566932577E+00   0.000000000000000E+00
   0.768036461122575E-01  -0.571624678375445E-01   0.465421133865155E+00   0.000000000000000E+00
   0.242689979036904E-01  -0.306325259461760E-01   0.698131700797732E+00   0.000000000000000E+00
   0.663362613932688E-01  -0.272311969391703E-01   0.930842267730309E+00   0.000000000000000E+00
   0.308949128262713E-02  -0.759722266995017E-01   0.116355283466289E+01   0.000000000000000E+00
   0.279606487381656E-01  -0.722477737306859E-01   0.139626340159546E+01   0.000000000000000E+00
   0.897426659191684E-01  -0.777197030601063E-01   0.162897396852804E+01   0.000000000000000E+00
   0.207492256654487E-01  -0.731931805602752E-01   0.186168453546062E+01   0.000000000000000E+00
   0.739663475113821E-01  -0.958894704894515E-01   0.209439510239320E+01   0.000000000000000E+00
   0.624763619889654E-01  -0.962195505682117E-01   0.232710566932577E+01   0.000000000000000E+00
   0.455995835858031E-01  -0.157204275640512E-02   0.255981623625835E+01   0.000000000000000E+00
   0.270081710988488E-01  -0.701355284607921E-01   0.279252680319093E+01   0.000000000000000E+00
   0.575365498003598E-01  -0.794097584816983E-01   0.302523737012350E+01   0.000000000000000E+00
   0.748749379594212E-01  -0.345302624977485E-01   0.325794793705608E+01   0.000000000000000E+00
   0.501903741834585E-01  -0.496538914610283E-02   0.349065850398866E+01   0.000000000000000E+00
   0.731496818030059E-02  -0.471693492224427E-01   0.372336907092124E+01   0.000000000000000E+00
   0.924109188354125E-01  -0.606529073979625E-01   0.395607963785381E+01   0.000000000000000E+00
   0.917074506851404E-01  -0.650886161566368E-01   0.418879020478639E+01   0.000000000000000E+00
   0.758198172022344E-01  -0.629995273585029E-01   0.442150077171897E+01   0.000000000000000E+00
   0.736776829945463E-01  -0.594640594136720E-01   0.465421133865155E+01   0.000000000000000E+00
   0.387286145535635E-01  -0.182822643082060E-01   0.488692190558412E+01   0.000000000000000E+00
   0.415972399651548E-02  -0.956012131319755E-01   0.511963247251670E+01   0.000000000000000E+00
   0.727938317785954E-01  -0.335065950514905E-01   0.535234303944928E+01   0.000000000000000E+00
   0.885267102969360E-01  -0.202795243341029E-01   0.558505360638185E+01   0.000000000000000E+00
   0.668152815127795E-01  -0.815969268084382E-01   0.581776417331443E+01   0.000000000000000E+00
   0.947912355339574E-01  -0.287221342298929E-01   0.605047474024701E+01   0.000000000000000E+00
   0.638575153531468E-01  -0.205787921982107E-01   0.000000000000000E+00  -0.196349540849362E+00
   0.822101718853572E-01  -0.809909876614406E-01   0.232710566932577E+00  -0.196349540849362E+00
   0.741438861961809E-01  -0.520816695523020E-01   0.465421133865155E+00  -0.196349540849362E+00
   0.463727964140210E-01  -0.423708385356118E-01   0.698131700797732E+00  -0.196349540849362E+00
   0.649730861219471E-01  -0.313240431090415E-01   0.930842267730309E+00  -0.196349540849362E+00
   0.786002396547899E-01  -0.375141728759929E-01   0.116355283466289E+01  -0.196349540849362E+00
   0.578656075919662E-02  -0.519061035832747E-01   0.139626340159546E+01  -0.196349540849362E+00
   0.376885674572558E-02  -0.147663858897575E-01   0.162897396852804E+01  -0.196349540849362E+00
   0.561470697405380E-01  -0.241190141586654E-01   0.186168453546062E+01  -0.196349540849362E+00
   0.405571328306892E-01  -0.111040218559951E-01   0.209439510239320E+01  -0.196349540849362E+00
   0.399562917776476E-01  -0.599879702862628E-01   0.232710566932577E+01  -0.196349540849362E+00
   0.538911587762199E-02  -0.513563811011268E-01   0.255981623625835E+01  -0.196349540849362E+00
   0.427872650718486E-01  -0.693902949356245E-01   0.279252680319093E+01  -0.196349540849362E+00
   0.469232414606666E-01  -0.324892758504624E-01   0.302523737012350E+01  -0.196349540849362E+00
   0.117621748899107E-01  -0.314573046471195E-01   0.325794793705608E+01  -0.196349540849362E+00
   0.519240013911903E-01  -0.907909579047374E-01   0.349065850398866E+01  -0.196349540849362E+00
   0.450585834893775E-01  -0.688267118313260E-01   0.372336907092124E+01  -0.196349540849362E+00
   0.401002656211361E-01  -0.588713328746325E-01   0.395607963785381E+01  -0.196349540849362E+00
   0.192291277360684E-01  -0.258992395204260E-02   0.418879020478639E+01  -0.196349540849362E+00
   0.944526452511130E-01  -0.798521342588251E-01   0.442150077171897E+01  -0.196349540849362E+00
   0.506700652557171E-01  -0.871327801573506E-01   0.465421133865155E+01  -0.196349540849362E+00
   0.764826955785795E-01  -0.559915692729194E-01   0.488692190558412E+01  -0.196349540849362E+00
   0.604185785844268E-01  -0.530695815252011E-01   0.511963247251670E+01  -0.196349540849362E+00
   0.565753841831538E-01  -0.924817760332992E-01   0.535234303944928E+01  -0.196349540849362E+00
   0.408851484394559E-01  -0.916795746055898E-01   0.558505360638185E+01  -0.196349540849362E+00
   0.456973305053546E-01  -0.160087437893507E-01   0.581776417331443E+01  -0.196349540849362E+00
   0.958334143944901E-01  -0.619381718655865E-01   0.605047474024701E+01  -0.196349540849362E+00
   0.811700402909013E-01  -0.943393287870274E-01   0.000000000000000E+00  -0.392699081698724E+00
   0.322497285155543E-01  -0.924580961879672E-02   0.232710566932577E+00  -0.392699081698724E+00
   0.333951652835934E-01  -0.970679961237746E-01   0.465421133865155E+00  -0.392699081698724E+00
   0.869880436068923E-01  -0.199163037773088E-01   0.698131700797732E+00  -0.392699081698724E+00
   0.965110709352051E-01  -0.716463133366463E-01   0.930842267730309E+00  -0.392699081698724E+00
   0.711158076293542E-01  -0.597858758778195E-01   0.116355283466289E+01  -0.392699081698724E+00
   0.670373596162525E-02  -0.814076493178710E-01   0.139626340159546E+01  -0.392699081698724E+00
   0.299880729645226E-01  -0.587588135253500E-01   0.162897396852804E+01  -0.392699081698724E+00
   0.912579868943694E-01  -0.506053383867832E-01   0.186168453546062E+01  -0.392699081698724E+00
   0.819106058200281E-01  -0.493244938042937E-02   0.209439510239320E+01  -0.392699081698724E+00
   0.788264711582400E-01  -0.583336301955576E-01   0.232710566932577E+01  -0.392699081698724E+00
   0.815433580253120E-02  -0.157626991086021E-01   0.255981623625835E+01  -0.392699081698724E+00
   0.479237524351646E-01  -0.706639639634519E-01   0.279252680319093E+01  -0.392699081698724E+00
   0.898579321604700E-01  -0.308405499712116E-01   0.302523737012350E+01  -0.392699081698724E+00
   0.381667174330930E-01  -0.788793315379156E-02   0.325794793705608E+01  -0.392699081698724E+00
   0.175491767481666E-01  -0.450484733210484E-01   0.349065850398866E+01  -0.392699081698724E+00
   0.758912708025636E-01  -0.285254074434326E-01   0.372336907092124E+01  -0.392699081698724E+00
   0.678292402154294E-01  -0.101106447722522E-01   0.395607963785381E+01  -0.392699081698724E+00
   0.460079586890653E-01  -0.599701527632914E-01   0.418879020478639E+01  -0.392699081698724E+00
   0.325046160094415E-01  -0.885637617986798E-01   0.442150077171897E+01  -0.392699081698724E+00
   0.626285994470665E-01  -0.368992517630889E-02   0.465421133865155E+01  -0.392699081698724E+00
   0.625031484871305E-01  -0.234804793243266E-01   0.488692190558412E+01  -0.392699081698724E+00
   0.599911013990862E-01  -0.909475135459082E-01   0.511963247251670E+01  -0.392699081698724E+00
   0.760128795544563E-01  -0.221982599499429E-01   0.535234303944928E+01  -0.392699081698724E+00
   0.935565104387011E-01  -0.563254571518897E-01   0.558505360638185E+01  -0.392699081698724E+00
   0.982371211635539E-02  -0.563326770622280E-01   0.581776417331443E+01  -0.392699081698724E+00
   0.618371791404341E-01  -0.368121785279106E-01   0.605047474024701E+01  -0.392699081698724E+00
   0.179077284519495E-01  -0.257974227201133E-01   0.000000000000000E+00  -0.589048622548086E+00
   0.475941812004433E-01  -0.852935675177149E-02   0.232710566932577E+00  -0.589048622548086E+00
   0.242578621185125E-01  -0.690627081996618E-01   0.465421133865155E+00  -0.589048622548086E+00
   0.669897615517006E-01  -0.693354055950862E-01   0.698131700797732E+00  -0.589048622548086E+00
   0.197370473429085E-01  -0.812521546237175E-01   0.930842267730309E+00  -0.589048622548086E+00
   0.823213002094668E-01  -0.598347368410406E-01   0.116355283466289E+01  -0.589048622548086E+00
   0.760791024646593E-02  -0.597197184991264E-01   0.139626340159546E+01  -0.589048622548086E+00
   0.272777123108032E-02  -0.318531980417823E-01   0.162897396852804E+01  -0.589048622548086E+00
   0.846848810787372E-01  -0.506799199282545E-01   0.186168453546062E+01  -0.589048622548086E+00
   0.679565926344106E-01  -0.649755701585363E-01   0.209439510239320E+01  -0.589048622548086E+00
   0.440844688037001E-01  -0.448752036572356E-01   0.232710566932577E+01  -0.589048622548086E+00
   0.645061384469394E-01  -0.592777967019617E-01   0.255981623625835E+01  -0.589048622548086E+00
   0.140766846573983E-01  -0.724000710955108E-01   0.279252680319093E+01  -0.589048622548086E+00
   0.917391736150435E-01  -0.685376406812479E-01   0.302523737012350E+01  -0.589048622548086E+00
   0.692800862540063E-01  -0.643469264260176E-02   0.325794793705608E+01  -0.589048622548086E+00
   0.939591185978877E-01  -0.572641971827635E-02   0.349065850398866E+01  -0.589048622548086E+00
   0.420816871305930E-01  -0.893364738209068E-02   0.372336907092124E+01  -0.589048622548086E+00
   0.709231537563342E-01  -0.628604431487587E-01   0.395607963785381E+01  -0.589048622548086E+00
   0.615354674223163E-02  -0.644714854487269E-01   0.418879020478639E+01  -0.589048622548086E+00
   0.793338749535900E-01  -0.372414099964433E-02   0.442150077171897E+01  -0.589048622548086E+00
   0.698960133460111E-01  -0.874875355535386E-01   0.465421133865155E+01  -0.589048622548086E+00
   0.683315932305264E-01  -0.600416093631482E-01   0.488692190558412E+01  -0.589048622548086E+00
   0.499123435852661E-01  -0.714312225437268E-01   0.511963247251670E+01  -0.589048622548086E+00
   0.660258125676677E-01  -0.259657711899028E-01   0.535234303944928E+01  -0.589048622548086E+00
   0.254009759191351E-01  -0.338767477788866E-01   0.558505360638185E+01  -0.589048622548086E+00
   0.919311778986812E-01  -0.378812034950208E-01   0.581776417331443E+01  -0.589048622548086E+00
   0.255873572847654E-01  -0.830858531744311E-01   0.605047474024701E+01  -0.589048622548086E+00
   0.126798607884249E-01  -0.354886092378914E-01   0.000000000000000E+00  -0.785398163397448E+00
   0.501685611662292E-02  -0.497701173407533E-01   0.232710566932577E+00  -0.785398163397448E+00
   0.537414145200797E-01  -0.492000092860166E-01   0.465421133865155E+00  -0.785398163397448E+00
