  -3.2995680e-01  -9.6262834e-01
  -3.3602898e-01  -9.7149038e-01
  -3.4566712e-01  -9.7613384e-01
  -3.5262940e-01  -9.6884131e-01
  -3.6191275e-01  -9.6387473e-01
  -3.6972880e-01  -9.5917133e-01
  -3.7831100e-01  -9.6881838e-01
  -3.8506601e-01  -9.7754702e-01
  -3.9420145e-01  -9.7568283e-01
  -4.0462316e-01  -9.7300188e-01
  -4.1548849e-01  -9.7504211e-01
  -4.2283303e-01  -9.8039396e-01
  -4.3249791e-01  -9.8292627e-01
  -4.3249791e-01  -9.8292627e-01
  -4.4563766e-01  -9.8927892e-01
  -4.5624705e-01  -9.8967635e-01
  -4.6778857e-01  -9.8427359e-01
  -4.7116154e-01  -9.9137065e-01
  -4.8541037e-01  -9.9523874e-01
  -4.9197433e-01  -1.0011468e+00
  -5.0360252e-01  -1.0026096e+00
  -5.1314291e-01  -1.0070997e+00
  -5.1526279e-01  -1.0004445e+00
  -5.2094446e-01  -9.9015255e-01
  -5.1639187e-01  -9.8149950e-01
  -5.2337399e-01  -9.7404637e-01
  -5.2878513e-01  -9.6384802e-01
  -5.3482728e-01  -9.5500282e-01
  -5.2490713e-01  -9.5677936e-01
  -5.1500181e-01  -9.5846498e-01
  -5.1679009e-01  -9.4864782e-01
  -5.0432551e-01  -9.5170167e-01
  -4.9775345e-01  -9.4287644e-01
  -4.8871244e-01  -9.3880786e-01
  -4.8851642e-01  -9.2851698e-01
  -4.9024570e-01  -9.1892047e-01
  -4.8343706e-01  -9.1575741e-01
  -4.8655536e-01  -9.0552356e-01
  -4.9034685e-01  -8.9675122e-01
  -4.9265740e-01  -8.8877747e-01
  -4.8287611e-01  -8.9231606e-01
  -4.7507090e-01  -8.9649592e-01
  -4.6844864e-01  -8.9339945e-01
  -4.6174861e-01  -8.8701083e-01
  -4.6174861e-01  -8.8701083e-01
  -4.5587140e-01  -8.7871422e-01
  -4.4873118e-01  -8.7426211e-01
  -4.3976978e-01  -8.7248725e-01
  -4.3019611e-01  -8.6928949e-01
  -4.3156207e-01  -8.5918610e-01
  -4.2149314e-01  -8.5170355e-01
  -4.1546598e-01  -8.4545555e-01
  -4.0629219e-01  -8.4534526e-01
  -3.9715924e-01  -8.4515471e-01
  -3.8986044e-01  -8.4567266e-01
  -3.9147700e-01  -8.5230728e-01
  -3.8871660e-01  -8.5971134e-01
  -3.8060014e-01  -8.6171376e-01
  -3.7407452e-01  -8.7068204e-01
  -3.6607877e-01  -8.6959215e-01
  -3.5847631e-01  -8.7275364e-01
  -3.4980526e-01  -8.7324921e-01
  -3.5318552e-01  -8.8526649e-01
  -3.4704841e-01  -8.8465406e-01
  -3.3884116e-01  -8.8640872e-01
  -3.3015689e-01  -8.9109586e-01
  -3.3232043e-01  -9.0079394e-01
  -3.3300234e-01  -9.1095683e-01
  -3.3592206e-01  -9.1894399e-01
  -3.3352210e-01  -9.2893599e-01
  -3.2728270e-01  -9.3719373e-01
  -3.3015130e-01  -9.4540814e-01
  -3.2796348e-01  -9.5247512e-01
  -3.2995680e-01  -9.6262834e-01
