  -2.2533023e-01  -4.7950265e-01
  -2.2814237e-01  -4.8548687e-01
  -2.3199889e-01  -4.8465311e-01
  -2.3533780e-01  -4.8616982e-01
  -2.3627739e-01  -4.8985373e-01
  -2.3987616e-01  -4.9554533e-01
  -2.4275794e-01  -5.0149862e-01
  -2.4219946e-01  -5.0596244e-01
  -2.4285821e-01  -5.1099778e-01
  -2.4308210e-01  -5.1727861e-01
  -2.4399877e-01  -5.2325704e-01
  -2.4646369e-01  -5.2854308e-01
  -2.4779947e-01  -5.3335069e-01
  -2.4707919e-01  -5.4016583e-01
  -2.4563073e-01  -5.4731943e-01
  -2.4762722e-01  -5.5176805e-01
  -2.4846663e-01  -5.6016885e-01
  -2.4593608e-01  -5.6561425e-01
  -2.4664856e-01  -5.7188712e-01
  -2.4962793e-01  -5.6518061e-01
  -2.5076564e-01  -5.7672150e-01
  -2.5127328e-01  -5.7106196e-01
  -2.5127328e-01  -5.7106196e-01
  -2.5376798e-01  -5.6545101e-01
  -2.5669526e-01  -5.7197365e-01
  -2.5622258e-01  -5.7765464e-01
  -2.5576350e-01  -5.8347540e-01
  -2.5687775e-01  -5.9077838e-01
  -2.5851357e-01  -5.9681796e-01
  -2.6488995e-01  -5.9973523e-01
  -2.6701241e-01  -6.0454069e-01
  -2.6739188e-01  -6.1000333e-01
  -2.7123725e-01  -6.1410612e-01
  -2.7608900e-01  -6.1778315e-01
  -2.7616889e-01  -6.1079338e-01
  -2.8099356e-01  -6.1430962e-01
  -2.8769242e-01  -6.1471605e-01
  -2.9312457e-01  -6.1454845e-01
  -2.9900235e-01  -6.1769048e-01
  -3.0494367e-01  -6.1836458e-01
  -3.1125633e-01  -6.1752124e-01
  -3.1663330e-01  -6.1478154e-01
  -3.2198616e-01  -6.1199502e-01
  -3.2939472e-01  -6.1303339e-01
  -3.3473184e-01  -6.1013557e-01
  -3.4128293e-01  -6.1140540e-01
  -3.4745454e-01  -6.0791935e-01
  -3.5470816e-01  -6.0628129e-01
  -3.6146838e-01  -6.0349148e-01
  -3.6802053e-01  -6.0457410e-01
  -3.7394472e-01  -6.0617781e-01
  -3.8007434e-01  -6.1014012e-01
  -3.8734033e-01  -6.1200211e-01
  -3.8734033e-01  -6.1200211e-01
  -3.8890445e-01  -6.1637625e-01
  -3.9096797e-01  -6.2156812e-01
  -3.9845178e-01  -6.2352111e-01
  -4.0670126e-01  -6.2626502e-01
  -4.0512358e-01  -6.1791616e-01
  -4.0469694e-01  -6.1143038e-01
  -4.1292403e-01  -6.1403268e-01
  -4.1174326e-01  -6.2019300e-01
  -4.1736142e-01  -6.2462550e-01
  -4.2174138e-01  -6.1755490e-01
  -4.2768441e-01  -6.2042707e-01
  -4.3256281e-01  -6.2539943e-01
  -4.4134515e-01  -6.2634263e-01
  -4.4550560e-01  -6.3037584e-01
  -4.5284640e-01  -6.2512325e-01
  -4.5738521e-01  -6.2769181e-01
  -4.6351274e-01  -6.2457579e-01
  -4.6901033e-01  -6.2625516e-01
  -4.7475064e-01  -6.2049904e-01
  -4.7556887e-01  -6.1243728e-01
  -4.7635135e-01  -6.0598721e-01
  -4.7206713e-01  -6.0053707e-01
  -4.8014537e-01  -5.9996291e-01
  -4.8442629e-01  -5.9651173e-01
  -4.8762559e-01  -5.8797400e-01
  -4.9299347e-01  -5.9107956e-01
  -4.9072953e-01  -5.9891425e-01
  -4.9886599e-01  -5.9982115e-01
  -5.0434734e-01  -6.0276496e-01
  -5.1041249e-01  -5.9930867e-01
  -5.1041249e-01  -5.9930867e-01
  -5.1238703e-01  -6.0525601e-01
  -5.1891169e-01  -6.0756752e-01
  -5.2899296e-01  -6.0682349e-01
  -5.3605265e-01  -6.0059625e-01
  -5.4303904e-01  -5.9428689e-01
  -5.4490290e-01  -5.9502010e-01
  -5.4677068e-01  -5.9575300e-01
  -5.4864239e-01  -5.9648557e-01
  -5.5051805e-01  -5.9721782e-01
  -5.5063544e-01  -5.9912825e-01
  -5.5075074e-01  -6.0104160e-01
  -5.5086394e-01  -6.0295788e-01
  -5.5097502e-01  -6.0487709e-01
  -5.5234525e-01  -6.0283338e-01
  -5.5370991e-01  -6.0078764e-01
  -5.5506900e-01  -5.9873988e-01
  -5.5642253e-01  -5.9669011e-01
  -5.5821469e-01  -5.8823554e-01
  -5.6333605e-01  -5.8172389e-01
  -5.6757154e-01  -5.7414744e-01
  -5.7171833e-01  -5.6675079e-01
  -5.7907851e-01  -5.6253961e-01
  -5.7728278e-01  -5.5591989e-01
  -5.8655857e-01  -5.5662330e-01
  -5.8781334e-01  -5.4814481e-01
  -5.8037489e-01  -5.4749165e-01
  -5.7434543e-01  -5.4351137e-01
  -5.6881418e-01  -5.4929747e-01
  -5.6373041e-01  -5.4438813e-01
  -5.5948684e-01  -5.4029016e-01
  -5.5382078e-01  -5.3950832e-01
  -5.4804673e-01  -5.3706190e-01
  -5.4868483e-01  -5.2985878e-01
  -5.5085610e-01  -5.2420663e-01
  -5.4733252e-01  -5.1794866e-01
  -5.5406537e-01  -5.1073993e-01
  -5.5445946e-01  -5.0363552e-01
  -5.5482098e-01  -4.9816209e-01
  -5.5737630e-01  -4.9018437e-01
  -5.5737630e-01  -4.9018437e-01
  -5.5989364e-01  -4.8379904e-01
  -5.5770300e-01  -4.7767169e-01
  -5.5830208e-01  -4.6847107e-01
  -5.6319421e-01  -4.6426148e-01
  -5.6982699e-01  -4.6143680e-01
  -5.7505776e-01  -4.6567259e-01
  -5.8151975e-01  -4.6671894e-01
  -5.8888138e-01  -4.6841740e-01
  -5.9490665e-01  -4.7185541e-01
  -6.0106136e-01  -4.7520088e-01
  -6.0575798e-01  -4.8046223e-01
  -6.1123863e-01  -4.8480926e-01
  -6.1752438e-01  -4.8821659e-01
  -6.2466929e-01  -4.9244956e-01
  -6.2837026e-01  -4.9536717e-01
  -6.3401041e-01  -4.9981350e-01
  -6.4075409e-01  -4.9917276e-01
  -6.4740856e-01  -5.0435685e-01
  -6.5526575e-01  -5.0425828e-01
  -6.5593567e-01  -4.9734117e-01
  -6.4985416e-01  -4.9112434e-01
  -6.4544067e-01  -4.8496297e-01
  -6.4178996e-01  -4.7785296e-01
  -6.3721526e-01  -4.7013903e-01
  -6.3152207e-01  -4.6593858e-01
  -6.2633196e-01  -4.5924560e-01
  -6.2704273e-01  -4.5423689e-01
  -6.3291875e-01  -4.5012454e-01
  -6.3169491e-01  -4.4363328e-01
  -6.3108194e-01  -4.3649317e-01
  -6.3108194e-01  -4.3649317e-01
  -6.2539943e-01  -4.3256281e-01
  -6.2102363e-01  -4.2681771e-01
  -6.1450851e-01  -4.2234000e-01
  -6.1222512e-01  -4.1559932e-01
  -6.1034237e-01  -4.1044238e-01
  -6.0541876e-01  -4.0575175e-01
  -5.9925421e-01  -4.0298582e-01
  -5.9725780e-01  -3.9786978e-01
  -5.9425470e-01  -3.9452295e-01
  -5.9458134e-01  -3.8612564e-01
  -5.9693346e-01  -3.8028856e-01
  -5.9457952e-01  -3.7399207e-01
  -5.9405722e-01  -3.6646766e-01
  -5.9446063e-01  -3.5959287e-01
  -5.8993276e-01  -3.5685393e-01
  -5.8928021e-01  -3.5169983e-01
  -5.8651378e-01  -3.4783116e-01
  -5.8205182e-01  -3.4285473e-01
  -5.7806916e-01  -3.3711997e-01
  -5.8326225e-01  -3.3674662e-01
  -5.8197173e-01  -3.3033730e-01
  -5.8156661e-01  -3.2462709e-01
  -5.7608246e-01  -3.2156587e-01
  -5.7255314e-01  -3.1737139e-01
  -5.7065985e-01  -3.1203890e-01
  -5.7161117e-01  -3.0610998e-01
  -5.6795203e-01  -2.9982728e-01
  -5.6462758e-01  -2.9292523e-01
  -5.6133087e-01  -2.8811344e-01
  -5.5629307e-01  -2.8246779e-01
  -5.5629307e-01  -2.8246779e-01
  -5.5176329e-01  -2.8016771e-01
  -5.4597599e-01  -2.7615123e-01
  -5.4140054e-01  -2.7194101e-01
  -5.3592543e-01  -2.6720256e-01
  -5.3141663e-01  -2.6298876e-01
  -5.2715663e-01  -2.6283060e-01
  -5.2154646e-01  -2.6094334e-01
  -5.1592397e-01  -2.5914434e-01
  -5.0878849e-01  -2.5834648e-01
  -5.0446538e-01  -2.5615135e-01
  -4.9863215e-01  -2.5494337e-01
  -4.9360191e-01  -2.5422169e-01
  -4.8834417e-01  -2.5421589e-01
  -4.8301198e-01  -2.5412490e-01
  -4.7864301e-01  -2.5632355e-01
  -4.7299643e-01  -2.5681611e-01
  -4.6819148e-01  -2.5600881e-01
  -4.6217465e-01  -2.5534465e-01
  -4.5532245e-01  -2.5415834e-01
  -4.5102342e-01  -2.5434610e-01
  -4.4475791e-01  -2.5420009e-01
  -4.3963463e-01  -2.5208691e-01
  -4.3414595e-01  -2.5065428e-01
  -4.3018137e-01  -2.4836533e-01
  -4.2598100e-01  -2.4673393e-01
  -4.2148075e-01  -2.4906448e-01
  -4.1853951e-01  -2.5397601e-01
  -4.1512023e-01  -2.5768646e-01
  -4.1212073e-01  -2.5922502e-01
  -4.0639307e-01  -2.6140080e-01
  -4.0639307e-01  -2.6140080e-01
  -4.0221582e-01  -2.6290198e-01
  -3.9585910e-01  -2.6280903e-01
  -3.9614133e-01  -2.6720070e-01
  -3.9638493e-01  -2.7161371e-01
  -3.9972989e-01  -2.7472674e-01
  -3.9581721e-01  -2.7715419e-01
  -4.0019763e-01  -2.8199467e-01
  -3.9448071e-01  -2.8221222e-01
  -3.9022347e-01  -2.8351395e-01
  -3.8488495e-01  -2.8479988e-01
  -3.8416003e-01  -2.8864526e-01
  -3.8422227e-01  -2.9301699e-01
  -3.8283033e-01  -2.9641891e-01
  -3.8090605e-01  -3.0028212e-01
  -3.7773870e-01  -3.0132902e-01
  -3.7927546e-01  -3.0527240e-01
  -3.7726529e-01  -3.0911807e-01
  -3.7773388e-01  -3.1415795e-01
  -3.7874055e-01  -3.1870327e-01
  -3.8053367e-01  -3.2214553e-01
  -3.8357434e-01  -3.2277082e-01
  -3.8566506e-01  -3.2741508e-01
  -3.8712988e-01  -3.3263172e-01
  -3.8703203e-01  -3.3846314e-01
